artist,album,year,track_title,track_n,line,lyric
Lacrimosa,Angst,1991,Seele in Not,1,1,Halte jetzt die Fackel
Lacrimosa,Angst,1991,Seele in Not,1,2,An mein Gesicht
Lacrimosa,Angst,1991,Seele in Not,1,3,Ein Vogel gleitet übers Wasser
Lacrimosa,Angst,1991,Seele in Not,1,4,Doch er sieht mich nicht
Lacrimosa,Angst,1991,Seele in Not,1,5,Mein Schiff ist längst gesunken
Lacrimosa,Angst,1991,Seele in Not,1,6,Ich bin am ertrinken
Lacrimosa,Angst,1991,Seele in Not,1,7,Ich kenne so viele Hilfeschreie
Lacrimosa,Angst,1991,Seele in Not,1,8,Doch kein Schiff in Sicht
Lacrimosa,Angst,1991,Seele in Not,1,9,Nur verlorene Stunden
Lacrimosa,Angst,1991,Seele in Not,1,10,Nur verlorene Tage
Lacrimosa,Angst,1991,Seele in Not,1,11,Verloren wenn wir sterben
Lacrimosa,Angst,1991,Seele in Not,1,12,Verloren an was?
Lacrimosa,Angst,1991,Seele in Not,1,13,Doch ich lebe
Lacrimosa,Angst,1991,Seele in Not,1,14,Ich lebe immer noch
Lacrimosa,Angst,1991,Seele in Not,1,15,Ich lebe
Lacrimosa,Angst,1991,Seele in Not,1,16,Als eine Lüge
Lacrimosa,Angst,1991,Seele in Not,1,17,Und die Liebe
Lacrimosa,Angst,1991,Seele in Not,1,18,Eine Illusion
Lacrimosa,Angst,1991,Seele in Not,1,19,Du tanzt im Licht der Zeit
Lacrimosa,Angst,1991,Seele in Not,1,20,Du tanzt in Eitelkeit
Lacrimosa,Angst,1991,Seele in Not,1,21,Eine leere Flasche
Lacrimosa,Angst,1991,Seele in Not,1,22,Und ich sterbe vor Durst
Lacrimosa,Angst,1991,Seele in Not,1,23,Keine Kerze hat mehr Feuer
Lacrimosa,Angst,1991,Seele in Not,1,24,Doch mein Herz verbrennt
Lacrimosa,Angst,1991,Seele in Not,1,25,Ich höre den Schrei eines Babys
Lacrimosa,Angst,1991,Seele in Not,1,26,Lüge im ersten Atemzug
Lacrimosa,Angst,1991,Seele in Not,1,27,Asche zu Asche - Staub zu Staub
Lacrimosa,Angst,1991,Seele in Not,1,28,Der Sünde sei vergeben
Lacrimosa,Angst,1991,Seele in Not,1,29,Blind vor Wut - Blind vor Schmerz
Lacrimosa,Angst,1991,Seele in Not,1,30,Taub aus Liebe - Stumm vor Angst
Lacrimosa,Angst,1991,Seele in Not,1,31,Kann ich mich nicht mehr halten
Lacrimosa,Angst,1991,Seele in Not,1,32,Verliere den Verstand
Lacrimosa,Angst,1991,Seele in Not,1,33,Ich kenne nicht deine Stimme
Lacrimosa,Angst,1991,Seele in Not,1,34,Kann dich ja nicht verstehen
Lacrimosa,Angst,1991,Seele in Not,1,35,"Weiß nicht mal, wie du aussiehst"
Lacrimosa,Angst,1991,Seele in Not,1,36,Habe dich ja nie gesehen
Lacrimosa,Angst,1991,Seele in Not,1,37,Kann nicht mal zu dir sprechen
Lacrimosa,Angst,1991,Seele in Not,1,38,Nicht mal diesen einen Satz:
Lacrimosa,Angst,1991,Seele in Not,1,39,Ich liebe dich
Lacrimosa,Angst,1991,Seele in Not,1,40,Ich verfluche die Erinnerung und schicke sie weit fort
Lacrimosa,Angst,1991,Seele in Not,1,41,Sie legt sich in mein Grab und wärmt fuer mich den Sarg
Lacrimosa,Angst,1991,Seele in Not,1,42,Gemalte Bilder schmeicheln nur
Lacrimosa,Angst,1991,Seele in Not,1,43,"Denn wer malt schon, was so hässlich ist?"
Lacrimosa,Angst,1991,Requiem,2,1,Als die Sonne den Tag verließ
Lacrimosa,Angst,1991,Requiem,2,2,Den Finger am Abzug
Lacrimosa,Angst,1991,Requiem,2,3,Die Füße im Dreck
Lacrimosa,Angst,1991,Requiem,2,4,"Die Augen fest verschlossen, die Seele"
Lacrimosa,Angst,1991,Requiem,2,5,Verkrampft
Lacrimosa,Angst,1991,Requiem,2,6,"Die Erinnerung gefressen, die Zukunft"
Lacrimosa,Angst,1991,Requiem,2,7,Voller Angst
Lacrimosa,Angst,1991,Requiem,2,8,Ein Engel am Tor der Hölle
Lacrimosa,Angst,1991,Requiem,2,9,Luzifer im Paradies
Lacrimosa,Angst,1991,Requiem,2,10,Eine Jungfrau flüstert meinen Namen
Lacrimosa,Angst,1991,Requiem,2,11,"In nomine patris, filii et spirituus sancti"
Lacrimosa,Angst,1991,Requiem,2,12,Amen
Lacrimosa,Angst,1991,Requiem,2,13,Lass mein Licht noch brennen
Lacrimosa,Angst,1991,Requiem,2,14,Und gib mir deinen Namen
Lacrimosa,Angst,1991,Requiem,2,15,Seid still
Lacrimosa,Angst,1991,Requiem,2,16,Und lasst mich leben
Lacrimosa,Angst,1991,Requiem,2,17,Nur diesen Augenblick
Lacrimosa,Angst,1991,Requiem,2,18,Nur noch einen Moment
Lacrimosa,Angst,1991,Requiem,2,19,Dann nehmt mich mit
Lacrimosa,Angst,1991,Requiem,2,20,Lasst mich noch beten
Lacrimosa,Angst,1991,Requiem,2,21,Lasst mich noch einmal fliehen
Lacrimosa,Angst,1991,Requiem,2,22,Ich komme zurück zu euch
Lacrimosa,Angst,1991,Requiem,2,23,Aber niemals zum Teufel
Lacrimosa,Angst,1991,Requiem,2,24,"In nomine patris, filii et spirituus sancti"
Lacrimosa,Angst,1991,Requiem,2,25,Amen
Lacrimosa,Angst,1991,Requiem,2,26,Wer schickt nach mir?
Lacrimosa,Angst,1991,Requiem,2,27,Ich bin doch nicht blind
Lacrimosa,Angst,1991,Requiem,2,28,"Und doch, ich kann nichts mehr sehen"
Lacrimosa,Angst,1991,Requiem,2,29,"Es ist soweit, habe ich recht?"
Lacrimosa,Angst,1991,Requiem,2,30,Darf ich noch etwas sagen?
Lacrimosa,Angst,1991,Requiem,2,31,Hört mir noch jemand zu?
Lacrimosa,Angst,1991,Requiem,2,32,Hat es noch ein Gewicht?
Lacrimosa,Angst,1991,Requiem,2,33,Wer kann mich jetzt noch spüren?
Lacrimosa,Angst,1991,Requiem,2,34,Ist es geschehen?
Lacrimosa,Angst,1991,Requiem,2,35,Ist es vorbei?
Lacrimosa,Angst,1991,Requiem,2,36,Ist es geschehen?
Lacrimosa,Angst,1991,Lacrima Mosa,3,1,Lacrimosa
Lacrimosa,Angst,1991,Lacrima Mosa,3,2,Angst
Lacrimosa,Angst,1991,Lacrima Mosa,3,3,Lacrima Mosa
Lacrimosa,Angst,1991,Lacrima Mosa,3,4,Instrumental
Lacrimosa,Angst,1991,Der Ketzer,4,1,Selbstgerecht
Lacrimosa,Angst,1991,Der Ketzer,4,2,Unfehlbar
Lacrimosa,Angst,1991,Der Ketzer,4,3,Sündenlos
Lacrimosa,Angst,1991,Der Ketzer,4,4,Du nennst Dich Papst
Lacrimosa,Angst,1991,Der Ketzer,4,5,Mit blutverschmierten Händen
Lacrimosa,Angst,1991,Der Ketzer,4,6,Aus längst vergangenen Zeiten
Lacrimosa,Angst,1991,Der Ketzer,4,7,Mit gespaltener Zunge
Lacrimosa,Angst,1991,Der Ketzer,4,8,Tröstest Du die Armen
Lacrimosa,Angst,1991,Der Ketzer,4,9,"Arm, weil Du ihr Geld stahlst"
Lacrimosa,Angst,1991,Der Ketzer,4,10,"Arm, weil sie Dir glaubten"
Lacrimosa,Angst,1991,Der Ketzer,4,11,"Oh Papst, Du hast es weit gebracht"
Lacrimosa,Angst,1991,Der Ketzer,4,12,Ich weine um Deine Seele
Lacrimosa,Angst,1991,Der Ketzer,4,13,Herr der Fliegen
Lacrimosa,Angst,1991,Der Ketzer,4,14,Satan
Lacrimosa,Angst,1991,Der Ketzer,4,15,Du bist der Herr der Kirche
Lacrimosa,Angst,1991,Der Ketzer,4,16,Im Namen Gottes tust Du dein Werk
Lacrimosa,Angst,1991,Der Ketzer,4,17,Herr der Fliegen
Lacrimosa,Angst,1991,Der Ketzer,4,18,Du bist der Papst
Lacrimosa,Angst,1991,Der Ketzer,4,19,Unser Papst auf Erden
Lacrimosa,Angst,1991,Der Ketzer,4,20,Dein Name vergehe
Lacrimosa,Angst,1991,Der Ketzer,4,21,Dein Wille ist des Satans
Lacrimosa,Angst,1991,Der Ketzer,4,22,Dein Reich ist die Hölle
Lacrimosa,Angst,1991,Der Ketzer,4,23,Vergib uns unseren Hass
Lacrimosa,Angst,1991,Der Ketzer,4,24,Wie auch wir vergeben Deinem Fleisch
Lacrimosa,Angst,1991,Der Ketzer,4,25,Deinem Fleisch - des Satans Diener
Lacrimosa,Angst,1991,Der Ketzer,4,26,Deinem Blut - des Fleisches Kraft
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,1,Wochen und Monate verstreichen
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,2,Und die Einsamkeit steht bei mir
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,3,Das ist der Lohn - eiserne Einsamkeit
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,4,Das ist der Alptraum meines Daseins
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,5,Alleine - vergessen - abgeschoben ins Exil
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,6,"Keine Liebe, Wärme, Hoffnung"
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,7,Nur die Sehnsucht brennt in mir
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,8,Ich hoer nur Stimmen und Geschwätz
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,9,Doch keiner redet je mit mir
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,10,"Ich will hier raus - ich will hier weg - ich weiß nicht mal, was mir fehlt"
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,11,Ich bin gesund...
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,12,"Wo sind die Menschen, die mir ihre Liebe versprachen?"
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,13,"Wo sind meine Eltern, die mich zeugten?"
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,14,"Wo sind meine Freunde, die zu mir standen?"
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,15,"Wo ist meine Frau, die mich liebt?"
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,16,Hat sie mich vergessen?
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,17,Haben mich alle vergessen?
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,18,Hat man mich ausgesetzt?
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,19,Hat man mich zurückgelassen?
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,20,Kann sich denn keiner an mich erinnern?
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,21,Kann mir denn keiner helfen?
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,22,Bin ich denn ganz alleine?
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,23,Und wo ist der Doktor?
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,24,Und wo sind die Schwestern?
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,25,Ich brauch Hilfe!
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,26,Ich habe Angst!
Lacrimosa,Angst,1991,Der letzte Hilfeschrei,5,27,Hilfe!
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,1,Meine Augen der Angst sind geflohen
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,2,Mein Geist will sich mit mir verschließen
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,3,Mein Herz ist verhungert
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,4,Und meine Seele blickt mich fragend an
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,5,"Lasst uns tanzen, lasst uns spielen"
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,6,Lasst uns einfach nur glücklich sein
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,7,"Lasst uns tanzen, lasst uns spielen"
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,8,Lasst uns die Erinnerung wieder beleben
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,9,Doch niemand wird mich hören
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,10,Wer soll mich denn auch hören?
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,11,Ich bin doch ganz alleine!
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,12,Tagsüber haben wir gelacht und gespielt
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,13,Nachts saßen wir nur da und weinten
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,14,"Wir haben nie begriffen, wie schön es war"
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,15,Später wollte ich Schönheit schöpfen
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,16,Doch ich begriff sehr schnell
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,17,Ein Wurm verkriecht sich im Dreck
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,18,Und dort liege ich immer noch
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,19,Bereit zu sterben
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,20,Bereit zu verfallen
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,21,Bereit mich selbst zu vergessen
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,22,So wird keine Träne fließen
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,23,So wird keine Seele trauern
Lacrimosa,Angst,1991,Tränen der Existenzlosigkeit,6,24,So hat es mich nie gegeben!
Lacrimosa,Satura,1993,Satura,1,1,Ich war auf der Galerie meines Geistes
Lacrimosa,Satura,1993,Satura,1,2,Ich hörte die Musik meiner Seele
Lacrimosa,Satura,1993,Satura,1,3,Ich sah die Löcher meines Herzens
Lacrimosa,Satura,1993,Satura,1,4,Und trank die Tränen meiner Schmerzen
Lacrimosa,Satura,1993,Satura,1,5,Ich stand im Schatten meines Lebens
Lacrimosa,Satura,1993,Satura,1,6,Und wartete auf mein Erscheinen
Lacrimosa,Satura,1993,Satura,1,7,Auf der Straße meiner Einsamkeit
Lacrimosa,Satura,1993,Satura,1,8,In den Mauern meiner Angst
Lacrimosa,Satura,1993,Satura,1,9,Dreh dich um und zeig mir dein Gesicht
Lacrimosa,Satura,1993,Satura,1,10,Ich seh meinen Schatten in deiner Hand
Lacrimosa,Satura,1993,Satura,1,11,Ich sehe mein letztes Mahl bereitet
Lacrimosa,Satura,1993,Satura,1,12,Ich spüre mein Blut in deinen Adern
Lacrimosa,Satura,1993,Satura,1,13,Doch was kommt dann?
Lacrimosa,Satura,1993,Satura,1,14,Doch was kommt dann?
Lacrimosa,Satura,1993,Satura,1,15,Endlich finde ich die Lust am Leben
Lacrimosa,Satura,1993,Satura,1,16,"Ich möchte dich spüren, dich berühren"
Lacrimosa,Satura,1993,Satura,1,17,Doch ich habe Angst
Lacrimosa,Satura,1993,Satura,1,18,Ich habe Angst
Lacrimosa,Satura,1993,Satura,1,19,Ich schließe meine Augen vor dir
Lacrimosa,Satura,1993,Satura,1,20,Und blicke ins Zwielicht meiner Seele
Lacrimosa,Satura,1993,Satura,1,21,Ich halte meine Hand aus nach dir
Lacrimosa,Satura,1993,Satura,1,22,Doch ich berühre nur die Angst in mir
Lacrimosa,Satura,1993,Satura,1,23,Ganz allein in diesen Hallen
Lacrimosa,Satura,1993,Satura,1,24,Nur Du und ich
Lacrimosa,Satura,1993,Satura,1,25,Dreh dich um und zeig mir dein Gesicht
Lacrimosa,Satura,1993,Satura,1,26,Nie sah ich so viele Türen
Lacrimosa,Satura,1993,Satura,1,27,Nie so viele Wege hinaus
Lacrimosa,Satura,1993,Satura,1,28,Nie hielt man mich fest
Lacrimosa,Satura,1993,Satura,1,29,Doch jetzt lieg ich in Ketten
Lacrimosa,Satura,1993,Satura,1,30,Dreh dich um und zeig mir dein Gesicht
Lacrimosa,Satura,1993,Satura,1,31,Ich spüre meine Kräfte langsam schwinden
Lacrimosa,Satura,1993,Satura,1,32,Im Sturm der Zeit mein Augenlicht verblassen
Lacrimosa,Satura,1993,Satura,1,33,Als alter Mann richte ich mich auf
Lacrimosa,Satura,1993,Satura,1,34,Zum letzten Mal halte ich meine Hände aus
Lacrimosa,Satura,1993,Satura,1,35,Du drehst dich um und zeigst mir dein Gesicht
Lacrimosa,Satura,1993,Satura,1,36,Doch ich bin zu alt und sehe dich nicht
Lacrimosa,Satura,1993,Erinnerung,2,1,Durchbohrte Gedanken
Lacrimosa,Satura,1993,Erinnerung,2,2,Vom Schmerz zerquetschte Augen
Lacrimosa,Satura,1993,Erinnerung,2,3,Ersucht im Feinen sich zu wenden
Lacrimosa,Satura,1993,Erinnerung,2,4,Erinnerung in mir vergraben
Lacrimosa,Satura,1993,Erinnerung,2,5,Erinnerung in mir versteckt
Lacrimosa,Satura,1993,Erinnerung,2,6,Erinnerung - gib mir deine Kraft
Lacrimosa,Satura,1993,Erinnerung,2,7,Erinnerung - du frisst mich auf
Lacrimosa,Satura,1993,Erinnerung,2,8,Erinnerung - du säufst mich leer
Lacrimosa,Satura,1993,Erinnerung,2,9,Erinnerung - du verbrauchst meine Luft
Lacrimosa,Satura,1993,Erinnerung,2,10,Erinnerung - du hast mich einfach gerne
Lacrimosa,Satura,1993,Erinnerung,2,11,Durchquerte Ideen
Lacrimosa,Satura,1993,Erinnerung,2,12,Nach morgen zu blicken
Lacrimosa,Satura,1993,Erinnerung,2,13,Vom Gestern zu lösen
Lacrimosa,Satura,1993,Erinnerung,2,14,Im Glauben zu hoffen
Lacrimosa,Satura,1993,Erinnerung,2,15,Mit angsterfüllten Blicken
Lacrimosa,Satura,1993,Erinnerung,2,16,Sehe ich in deine Augen
Lacrimosa,Satura,1993,Erinnerung,2,17,Du bist meine Droge
Lacrimosa,Satura,1993,Erinnerung,2,18,Erinnerung - du frisst mich auf
Lacrimosa,Satura,1993,Erinnerung,2,19,Erinnerung - du säufst mich leer
Lacrimosa,Satura,1993,Erinnerung,2,20,Erinnerung - du verbrauchst meine Luft
Lacrimosa,Satura,1993,Erinnerung,2,21,Erinnerung - du hast mich einfach gerne
Lacrimosa,Satura,1993,Erinnerung,2,22,Du bist mein Tempel
Lacrimosa,Satura,1993,Erinnerung,2,23,Du bist mein Ego
Lacrimosa,Satura,1993,Erinnerung,2,24,Du bist mein Wasser
Lacrimosa,Satura,1993,Erinnerung,2,25,Du bist mein Brot
Lacrimosa,Satura,1993,Erinnerung,2,26,Ich bin dein Boden
Lacrimosa,Satura,1993,Erinnerung,2,27,Ich bin dein Samen
Lacrimosa,Satura,1993,Erinnerung,2,28,Ich bin dein Vater - bin dein Gott
Lacrimosa,Satura,1993,Erinnerung,2,29,Ich bin dein Herr
Lacrimosa,Satura,1993,Erinnerung,2,30,Erinnerung - gib mir deinen Dank
Lacrimosa,Satura,1993,Erinnerung,2,31,Erschlag mich - fester
Lacrimosa,Satura,1993,Erinnerung,2,32,Treib mich in den Wahnsinn
Lacrimosa,Satura,1993,Erinnerung,2,33,Errettet mich - erschaffe mich - verführe mich mit dir
Lacrimosa,Satura,1993,Erinnerung,2,34,Ich bekenne mich - ich liebe dich - ich hasse dich dafür
Lacrimosa,Satura,1993,Erinnerung,2,35,Erinnerung - gib mir deinen Sinn
Lacrimosa,Satura,1993,Crucifixio,3,1,Ich will betend vor dich treten
Lacrimosa,Satura,1993,Crucifixio,3,2,Bin gekreuzigt am Pfahl der Liebe
Lacrimosa,Satura,1993,Crucifixio,3,3,Christi Blut in meinen Tränen
Lacrimosa,Satura,1993,Crucifixio,3,4,"Sieh' mich bitten, Oh, hör' mein Flehen"
Lacrimosa,Satura,1993,Crucifixio,3,5,Voller Liebe dich zu erleben
Lacrimosa,Satura,1993,Crucifixio,3,6,Vertrauensvoll mich dir ganz ergeben
Lacrimosa,Satura,1993,Crucifixio,3,7,Dieses Herz dir zu Füßen legen
Lacrimosa,Satura,1993,Crucifixio,3,8,"Mein kleines Herz, willst du es nehmen?"
Lacrimosa,Satura,1993,Crucifixio,3,9,Sei mein Engel - sei meine Sünde
Lacrimosa,Satura,1993,Crucifixio,3,10,Sei meine Sonne - sei meine Sucht
Lacrimosa,Satura,1993,Crucifixio,3,11,Sei meine Muse - sei meine Lust
Lacrimosa,Satura,1993,Crucifixio,3,12,In dir verweilen - in dir verharren
Lacrimosa,Satura,1993,Crucifixio,3,13,Lieb mich - halt mich - für immer führ mich
Lacrimosa,Satura,1993,Crucifixio,3,14,In deine Welt - führ mich in dein Reich
Lacrimosa,Satura,1993,Crucifixio,3,15,"In deine Aura, in deinen Geist"
Lacrimosa,Satura,1993,Crucifixio,3,16,"In deine Seele, in dein Fleisch"
Lacrimosa,Satura,1993,Crucifixio,3,17,Schenk mir nunmehr deine Schmerzen
Lacrimosa,Satura,1993,Crucifixio,3,18,Lass uns teilen unser Leid
Lacrimosa,Satura,1993,Crucifixio,3,19,Lass uns teilen unsere Freuden
Lacrimosa,Satura,1993,Crucifixio,3,20,Sei mein Teil - Ich liebe dich
Lacrimosa,Satura,1993,Versuchung,4,1,Lieber sterben
Lacrimosa,Satura,1993,Versuchung,4,2,Als dies noch einmal zu erleben
Lacrimosa,Satura,1993,Versuchung,4,3,Mit feuchten Augen blicke ich zurück
Lacrimosa,Satura,1993,Versuchung,4,4,Meine Lippen zittern hilflos überfordert
Lacrimosa,Satura,1993,Versuchung,4,5,Zuviel Worte drängen sich gemeinsam durch die Öffnung
Lacrimosa,Satura,1993,Versuchung,4,6,Nichts darf mehr hinaus
Lacrimosa,Satura,1993,Versuchung,4,7,Ich muss schweigen
Lacrimosa,Satura,1993,Versuchung,4,8,Muss den Menschen endlich entfliehen
Lacrimosa,Satura,1993,Versuchung,4,9,Ich kenne jede ihrer Lügen
Lacrimosa,Satura,1993,Versuchung,4,10,Kenne jeden falschen Atemzug
Lacrimosa,Satura,1993,Versuchung,4,11,Der Freund ist viel zu nahe
Lacrimosa,Satura,1993,Versuchung,4,12,Er ist ein Mensch und Feind
Lacrimosa,Satura,1993,Versuchung,4,13,Das Schild der Freundschaft deckt ihn jahrelang
Lacrimosa,Satura,1993,Versuchung,4,14,Dahinter sammelt er die Waffen
Lacrimosa,Satura,1993,Versuchung,4,15,Flucht
Lacrimosa,Satura,1993,Versuchung,4,16,Mit feuchten Augen sehne ich mich zurück
Lacrimosa,Satura,1993,Versuchung,4,17,Erstarre - tiefe Sehnsucht
Lacrimosa,Satura,1993,Versuchung,4,18,Schweig stille und erfriere
Lacrimosa,Satura,1993,Versuchung,4,19,Der Blick zurück erfasst den Rauch
Lacrimosa,Satura,1993,Versuchung,4,20,Die Ruine darunter
Lacrimosa,Satura,1993,Versuchung,4,21,Erwartungsvoll gespannt
Lacrimosa,Satura,1993,Versuchung,4,22,Die Silhouette zu erblicken
Lacrimosa,Satura,1993,Versuchung,4,23,Du steigst aus dem Nebel
Lacrimosa,Satura,1993,Versuchung,4,24,Zeig mir mehr von dir
Lacrimosa,Satura,1993,Versuchung,4,25,Fremde Venus - zeig mir mehr
Lacrimosa,Satura,1993,Versuchung,4,26,Lieber sterben
Lacrimosa,Satura,1993,Versuchung,4,27,Als dich in vollem Glanz zu sehen
Lacrimosa,Satura,1993,Versuchung,4,28,Bereite mich
Lacrimosa,Satura,1993,Versuchung,4,29,Ich falle vor dir nieder - Feind
Lacrimosa,Satura,1993,Versuchung,4,30,Gib mir mehr von dir
Lacrimosa,Satura,1993,Versuchung,4,31,Zieh dich aus
Lacrimosa,Satura,1993,Versuchung,4,32,Entblöße deine Seele
Lacrimosa,Satura,1993,Versuchung,4,33,An deine Brust will ich mich binden
Lacrimosa,Satura,1993,Versuchung,4,34,Auf weißem Marmor mich zur Ruhe legen
Lacrimosa,Satura,1993,Versuchung,4,35,Unter deinen Augen mich dir beugen
Lacrimosa,Satura,1993,Versuchung,4,36,Unter deinen Schwingen mich dir ganz ergeben
Lacrimosa,Satura,1993,Versuchung,4,37,Weiße Göttin oder Mensch?
Lacrimosa,Satura,1993,Versuchung,4,38,Gib mir mehr von dir
Lacrimosa,Satura,1993,Versuchung,4,39,Lass mich in deinen Krater sinken
Lacrimosa,Satura,1993,Versuchung,4,40,Nimm mich gefangen in deiner Mitte
Lacrimosa,Satura,1993,Versuchung,4,41,Erhöre meine Sehnsucht
Lacrimosa,Satura,1993,Versuchung,4,42,Lieber sterben
Lacrimosa,Satura,1993,Versuchung,4,43,Als dies noch einmal zu erleben
Lacrimosa,Satura,1993,Versuchung,4,44,By Vivian Carolina
Lacrimosa,Satura,1993,Das Schweigen,5,1,Ekel der die Welt ergreift
Lacrimosa,Satura,1993,Das Schweigen,5,2,Hass der durch die Herzen fließt
Lacrimosa,Satura,1993,Das Schweigen,5,3,Verderben das durch die Reihen zieht
Lacrimosa,Satura,1993,Das Schweigen,5,4,Des Menschen edlen Reihen
Lacrimosa,Satura,1993,Das Schweigen,5,5,In denen Gleiches nur zu Gleichen steht
Lacrimosa,Satura,1993,Das Schweigen,5,6,Dazwischen eine Kluft sich schlägt
Lacrimosa,Satura,1993,Das Schweigen,5,7,Und Rassen wie Geschlechter trennt
Lacrimosa,Satura,1993,Das Schweigen,5,8,Oh Ekel der sich der Welt bekennt
Lacrimosa,Satura,1993,Das Schweigen,5,9,Kein Mensch hat es gesehen
Lacrimosa,Satura,1993,Das Schweigen,5,10,Kein Mensch hat es gehört
Lacrimosa,Satura,1993,Das Schweigen,5,11,Kein Mensch wird etwas sagen
Lacrimosa,Satura,1993,Das Schweigen,5,12,Und kein Mensch wird danach fragen
Lacrimosa,Satura,1993,Das Schweigen,5,13,Die ganze Straße riecht nach Blut
Lacrimosa,Satura,1993,Das Schweigen,5,14,Doch es ist nichts geschehen
Lacrimosa,Satura,1993,Das Schweigen,5,15,Diese Hände zum Beten gefaltet
Lacrimosa,Satura,1993,Das Schweigen,5,16,Diese Hände zum Töten bereit
Lacrimosa,Satura,1993,Das Schweigen,5,17,Diese Hände beten um den Frieden
Lacrimosa,Satura,1993,Das Schweigen,5,18,Diese Hände werden sie in Fesseln legen
Lacrimosa,Satura,1993,Das Schweigen,5,19,Dieser Mund bittet um Gnade
Lacrimosa,Satura,1993,Das Schweigen,5,20,Dieser Mund spricht von Schuld
Lacrimosa,Satura,1993,Das Schweigen,5,21,Dieser Mensch zerbricht und stirbt
Lacrimosa,Satura,1993,Das Schweigen,5,22,Dieser Mensch wird leben
Lacrimosa,Satura,1993,Das Schweigen,5,23,Diese Augen haben es gesehen
Lacrimosa,Satura,1993,Das Schweigen,5,24,Doch diese Augen schließen sich
Lacrimosa,Satura,1993,Das Schweigen,5,25,Und ungehindert fließt das Blut
Lacrimosa,Satura,1993,Das Schweigen,5,26,Und das Schweigen wird unerträglich laut
Lacrimosa,Satura,1993,Flamme im Wind,6,1,Ein schwaches Kerzenlicht
Lacrimosa,Satura,1993,Flamme im Wind,6,2,Draußen vor der Türe
Lacrimosa,Satura,1993,Flamme im Wind,6,3,Im Kampf um Glanz und Wärme
Lacrimosa,Satura,1993,Flamme im Wind,6,4,Im Kampf um Glanz und Wärme
Lacrimosa,Satura,1993,Flamme im Wind,6,5,Mein kleines Lebenslicht - eine Flamme im Wind
Lacrimosa,Satura,1993,Flamme im Wind,6,6,Mein kleines Lebenslicht - eine Flamme im Wind
Lacrimosa,Satura,1993,Flamme im Wind,6,7,Mein lachendes Gesicht erscheint im Spiegel
Lacrimosa,Satura,1993,Flamme im Wind,6,8,Ein Atemzug vergeht
Lacrimosa,Satura,1993,Flamme im Wind,6,9,Dann versinkt es in der Dunkelheit
Lacrimosa,Satura,1993,Flamme im Wind,6,10,Lautlos und stumm
